product_id,default_code,sale_delay,multiple
159599,440LP4J1600YD,45,1.0
9537,440LR2KA1120YD,45,1.0
6737,2098DSDHV030X,233,1.0
139922,194LE124501,30,1.0
152424,284EFVD7P6Z25RRGSBGDB1EMI,45,1.0
43209,100E146KJ11,15,1.0
46665,440GT21BGPL2B,39,1.0
57023,100E205KN11,15,1.0
54724,194LE401752,52,1.0
5665,194RPLA1,15,1.0
6740,2098DSDHV100SE,233,1.0
6742,2098DSDHV150SE,233,1.0
64681,2099BM06S,44,1.0
161078,440TMDALE10ACAB,61,1.0
13143,800FPLU2EFFE,15,1.0
143254,2090XXNPMP10S01,15,1.0
453763,RIS-HI6500-WP-10-EIP-SME-AC,11,1.0
177747,700HA32A2434,15,1.0
4156,1585JM8TBJM0M6,15,1.0
57824,284EFVD4P0Z10RRW3DBWSBW,74,1.0
444181,6300PSW015LABBBANCNNNNNABS,69,1.0
443106,INC_6300TBAB1DCABNNNNN1S,11,1.0
13990,800TJ2KC1B,15,1.0
440960,ABPMA_440FM1030AYNN,11,1.0
442493,ABPMA_100C23KF10,11,1.0
231265,CSD423016LG,11,1.0
11897,700HK32Z2434,15,1.0
169188,5069IB6F3W,15,1.0
50185,1443ACCGPS,79,1.0
51041,1SDA070999R1,11,1.0
1858,13213R25B,15,1.0
3106,1492J2QW,44,1.0
1085,100SB20,15,1.0
711,100C09KG400,24,1.0
636,1000F1791ESIB16,23,1.0
1863,13213R45A,15,1.0
2332,140MCDS,15,1.0
2544,1440TBB,103,1.0
1901,13213RB250B,15,1.0
194583,800TDXA,31,1.0
2206,140GJFMX03,39,1.0
5810,1SDA038345R1,11,1.0
2061,140GG6C3C70,15,1.0
116181,100C23E01,23,1.0
11141,592EEGD,31,1.0
359547,SKD62UA,11,1.0
2867,1492CJK52,15,1.0
2991,1492EBL6,15,1.0
129043,140UJTH3D25,33,1.0
180005,8002529608R,46,1.0
57105,1494GBF3J6412414,73,1.0
70621,872CA2N12A5,15,1.0
5478,194EFA16EP11,24,1.0
2784,1492AME,15,1.0
2947,1492DR5,15,1.0
3072,1492IFM20D120,45,1.0
431901,100C55UEJ10,39,1.0
147246,20G173D617LNDNNNNN,39,1.0
695,100C09EA10,15,1.0
1361,104C43KD22,24,1.0
442297,2800S101DSN1B,90,1.0
407282,VPLB1003FQK12AA,44,1.0
65073,1769IQ32K,62,1.0
410786,VPLB1304EQJ12AA,45,1.0
204004,837RTDN1N14A30P2D4,45,1.0
964,100DTB180,110,1.0
1108,100SC16EJ14C,15,1.0
2054,140GG6C3C20,15,1.0
257111,E20G1AND125AN0NNNNN/A,11,1.0
2279,140MC2EA16,26,1.0
431239,20G21NC043JA0NNNNN,15,1.0
7954,280EFN10R,45,1.0
2277,140KBD,15,1.0
2296,140MC2EC16,28,1.0
2457,1411601162,103,1.0
2458,1411601202,103,1.0
199735,800TX625J,52,1.0
2324,140MCASA20,15,1.0
2906,1492CM1771LA003,15,1.0
2909,1492CM1771LD004,15,1.0
130110,1489A1C030,23,2.0
2734,1491R150,15,1.0
133646,1492SP1B030,34,2.0
3100,1492J10W,15,1.0
2461,1411608102,83,1.0
434657,20AD3P4A0AYYNEG1,44,1.0
422949,440TMRPSE11MH,39,1.0
426043,587774R,107,1.0
182504,800FBX01L,56,1.0
10160,442GMABASHFT,15,1.0
150567,2706P42C,28,1.0
139122,193EC2AB,59,1.0
10206,445LAC8RJ5,30,1.0
13146,800FPMM42,15,1.0
14699,8100428653R,51,1.0
14922,836TT352J,32,1.0
2309,140MC2TA63,25,1.0
2364,140MD8EC16,21,1.0
137965,179015CMCBL,15,1.0
752,100C16D01X3,45,1.0
4560,1746NR8,133,1.0
4561,1746NT8,123,1.0
37246,SKR1MCB1PF755,20,1.0
1868,13213R500B,43,1.0
1874,13213R80C,15,1.0
5088,1794IF8IH,15,1.0
6631,2090XXNPMF16S05,15,1.0
564499,APS522.P3.K1.D.10-M5,11,1.0
564504,AWT420.B.1.A1.D1.Y0.Y0.E5-A4.U1...M3,11,1.0
564528,P1C-LPB-RLG1-225-621,11,1.0
564529,P1C-LPB-RLG2-RS-225-621,11,1.0
448754,INC_ 450LE4FL0300YD,11,1.0
564505,INC-R1746NO4V/A,11,1.0
448755,INC_450LAPREN8,11,1.0
448756,INC_450LAPTPW5,11,1.0
448757,INC_450LENETR,11,1.0
445032,A161606LP-10035143-1-JOB-DT325,11,1.0
444000,ALIS525,11,1.0
448758,INC_889DF5NCDM2,11,1.0
365534,TEP10UL12,35,1.0
448760,INC_889DF8NBDM2,11,1.0
453773,SUMIN_MONT_CONCR,11,1.0
302952,MPMB2152CMJ72AA,15,1.0
72155,1SAM451000R1018,11,1.0
9360,440GA27163,15,1.0
448761,INC_1585DM4TBJM2,11,1.0
300134,M74037.,11,1.0
413656,ATS4000650,209,1.0
413657,ATS4000765,156,1.0
448763,INC_889DF5AC2,11,1.0
2499,141AVS116,27,1.0
10683,505BOD23,37,1.0
13429,800HQRH2A,15,1.0
2688,1489M2D040,15,1.0
2070,140GGEA1J,15,1.0
210889,889DF5UCDM1,45,1.0
59429,889DR4ACDM1,15,1.0
1114,100SC23EJ23BC,15,1.0
2083,140GGFMX06,15,1.0
2037,140GG3C3C15,15,1.0
2222,140GK6F3D30,15,1.0
2287,140MC2EB25,28,1.0
2271,140GN5H3E12,15,1.0
2769,1492ACABLE025UB,65,1.0
2387,140MF8NC45,25,1.0
2086,140GGNVM12R,15,1.0
2403,140MGG8PC50,15,1.0
453778,ASP IBE Nivel 1_ Quimikao_344759,11,1.0
132853,1492MP3,11,10.0
7357,22FB8P0N103,89,1.0
2900,1492CJT510,31,1.0
429742,140MTC3EC25KN,40,1.0
147383,20G1AJD617JN4NNNNN,46,1.0
69985,VPLB1152FPJ12AA,15,1.0
15262,855EB24SA3,15,1.0
386181,800FPLU2EBEA,52,1.0
64574,20P41AD167RA0NNN,15,1.0
15973,873MD18PO800D4,34,1.0
485179,1TQY321432A1030,11,1.0
383006,5094RTB3TXT,15,1.0
209998,888NF10AF16F,76,1.0
386074,440TMKEXE11ZAZBZB,61,1.0
360258,SKRMPODFANF7,94,1.0
386078,440TMKEXE11ZEZFZF,61,1.0
386079,440TMRKSE11YA,61,1.0
12678,800F1YMD,15,1.0
15149,855BGMS24R4,15,1.0
193693,800TCFXQH2R,41,1.0
448974,1SCA022380R9660,11,1.0
139825,194LA12C34,53,1.0
402382,100SE30EJ22C,15,1.0
437573,140GKFCXB03,31,1.0
185758,800FPP6PN3W,15,1.0
194778,800TFX3D1,40,1.0
403011,20GE6ND248LNANNNNN,53,1.0
13692,800TB6D4,31,1.0
402598,140MTCWSN,15,1.0
394256,440TMSALE10FE,31,1.0
394199,700SEF530KJC,15,1.0
13792,800TFXD4,15,1.0
195642,800TFXT6D6,39,1.0
397817,103SETEJ3MC25DTE,18,1.0
405150,440TMSRUE10BA,31,1.0
405727,1585DE4TBDM45,53,1.0
405099,800TQBH2YD1,31,1.0
405116,1931EEFG,37,1.0
405184,440TMDALE10AYBY,39,1.0
408082,140GK3F3D40Z1CJ,61,1.0
407947,1585DE4TBDM15,15,1.0
408971,20G2AND156JA0NNNNN,15,1.0
379092,VPLB0753MPJ14AS,44,1.0
409454,20GEG3D710LNDNNNNNP15P17,81,1.0
183401,800FMLF7MN3WX10V,40,1.0
141714,20750CFANKITF8,31,1.0
135149,150F5NBD,44,1.0
412159,5921EFHE,15,1.0
197798,800TKE2,40,1.0
14572,802TH2TP,39,1.0
413576,889RF3AENE2,44,1.0
8061,2CDL200001R0001,11,50.0
44194,2CDL210001R1003,11,1.0
44195,2CDL210001R1006,11,1.0
44196,2CDL210001R1009,11,1.0
413804,194EKA63EPE,31,1.0
382518,194RCF251753PY,40,1.0
422296,1492EBPD4B,43,1.0
8536,3AFP9127698,11,1.0
70838,700SEF620KDC,15,1.0
183037,800FMKM21MX30,40,1.0
205069,847TDN2CRD00360,38,1.0
15751,871TMBH4N12C2,39,1.0
131896,1492J120B,40,5.0
142438,2090CPWM7DF08AF05,55,1.0
4550,1746IV16,55,1.0
444991,1SDX051762R1,11,1.0
116264,100C30D11,40,1.0
116457,100C60KF01,31,1.0
191301,800MRJH4BLAK,25,1.0
423129,440TMKEXE13XIFHFHFHFH,40,1.0
192893,800T2JBH5KB7AA,39,1.0
417360,6300P215ACPMFDND5CAAW19NDNAANNN1S,69,1.0
42022,1492CJLJ510BL,33,1.0
116865,100FMS,61,1.0
70312,5094CE30,15,1.0
15898,872CJ5N18R3,15,1.0
6417,2090CFBM7DFCEAF40,15,1.0
1000,100FMP,76,1.0
432855,855ECB24Y3Y8Y4Y4P1,39,1.0
1095,100SC09EJ304C,39,1.0
54731,100C23A10,103,1.0
50164,140MCUXZJ,120,1.0
3274,1492M5X10H110,39,1.0
204618,845FCAT,41,1.0
48715,194EKA63E,39,1.0
385210,2730,11,1.0
444898,1SAM401923R1003,11,1.0
410868,9800DC24ABDRIVMHPA-MAHLE Behr,11,1.0
156393,42EFP2RFBG4,30,1.0
43359,450LB4FN0750YD,54,1.0
436152,800FMLF6MN3WX10V,31,1.0
13176,800FPN3WX20,39,1.0
177942,700HC24Z48,62,1.0
20012,BK-GMA-10-R,11,1.0
2046,140GG3C3C80,15,1.0
126860,140GG6C3C30AA,31,1.0
2062,140GG6C3C80,15,1.0
3589,1492SPM3C020,15,1.0
141905,20750MFTB1F8,15,1.0
126992,140GGFMX10,31,1.0
453796,CF25E26M020,11,1.0
14748,817E2,15,1.0
15957,872LA20E40N3,15,1.0
15021,845FCRT,39,1.0
2174,140GIFCX06,15,1.0
3910,150C84,15,1.0
13574,800PF2YA,31,1.0
130070,1485RP6V5C,15,1.0
113437,889DF8AB8,44,1.0
142391,2090CPBM7E714AF15,15,1.0
412085,1769-L16ER-N12,11,1.0
225597,C484G203FI,11,1.0
68437,CSD303012SS,11,1.0
444915,1SDA073780R1,11,1.0
7296,22BB024N104,173,1.0
453801,TR3-2/10R,11,10.0
444863,1SBN083911R1000,11,1.0
444910,1SDA070953R1,11,1.0
225264,C244G5-3FI,11,1.0
299091,LPJ-30SPFDO,11,1.0
453802,FDO-TR10R,11,1.0
5989,1SDA071069R1,11,1.0
444905,1SDA104933R1,11,1.0
4097,1585DM4UBJM2,15,1.0
142339,2090CPBM7DF14AA02,55,1.0
842,100C43D00,15,1.0
3359,1492PBC1,15,1.0
429218,INC-1783CMS10DN,50,1.0
4851,1769IF16C,88,1.0
10252,450LAPTPW5,73,1.0
822,100C37D10,17,1.0
151300,280PWRM35AM12,69,1.0
7795,2711PRP9A,21,1.0
4725,1756PA72,51,1.0
2297,140MC2EC16KY,24,1.0
2302,140MC2EC29,25,1.0
3543,1492SPM2C020,15,1.0
4251,1606XLE80E,15,1.0
128541,140MC2EC16BXKN,32,1.0
219155,ABHLS120LM,11,1.0
111986,R2HM7N.,11,1.0
3563,1492SPM2D030,15,1.0
7185,220804,24,1.0
10699,5069FPD,28,1.0
7570,25BD037N114,15,1.0
408804,EKFS-2 FAP,11,1.0
46774,MPLA4540FSJ72AA,45,1.0
411864,1783CMS10B,15,1.0
35852,R13862.,11,1.0
128610,140MCAFC,21,1.0
7193,221403,28,1.0
10719,5069OF8,12,1.0
31577,M21-750-595-RD,28,1.0
22390,CP3024,28,1.0
39450,TG45K,11,1.0
2336,140MCN45,18,1.0
4613,1756A7,11,1.0
4899,1769OF8C,24,1.0
19406,AS050,15,10.0
396773,140MTC3EA63,15,1.0
9072,42GTU9003,39,1.0
453806,9310CWED300T11 - ROCHIN,11,1.0
9512,440KT11283,15,1.0
13620,800T24HR2KB6AX,39,1.0
54433,800TQBH2WA2,39,1.0
59853,M84011.,25,1.0
14379,800ZGL2065,15,1.0
14605,802TW2D,15,1.0
58389,HSDH302408SS,11,1.0
15912,872CM4BP12D4,45,1.0
18882,AKR2091P500,15,1.0
32664,MPLB330PMJ74AA,15,1.0
41168,VPLB1304EPJ12AA,15,1.0
27521,G280426G050,13,1.0
231166,CSD302412WSS,24,1.0
396877,F1UN7B2EDENVGN,11,1.0
428590,800FMF510,11,1.0
35851,R13851.,11,1.0
34055,P2KDR2086,34,1.0
59503,140MD8EC16KY,24,1.0
39594,TL80A,11,6.0
17484,A8P6,22,1.0
21800,CHM3100,11,1.0
412587,M6C-1900-439-YL,11,1.0
19910,BES516356E5CS4,11,1.0
53899,5094OW8I,15,1.0
46198,CP3048,11,1.0
47078,0026139,61,1.0
14268,800TQTH2A,60,1.0
453807,ABTRAINING_SPE201-LD,11,1.0
396195,MCMXDLW55B2B1AE10EFRD,77,1.0
392958,M21-750-595-GY,22,1.0
387687,CPX2X2ALO7SWW7M4,63,1.0
203191,836TT303J,39,1.0
15905,872CM15NP30E2,45,1.0
43590,140UD6D3C12,27,1.0
128936,140MH8PC30,50,1.0
31255,LPJ-60SP,11,1.0
2366,140MD8EC25,51,1.0
2361,140MD8EB40,48,1.0
2370,140MD8NB40,36,1.0
2440,140UD6D3C15,53,1.0
50628,140MGJ8ED15KA,39,1.0
421874,140MTCDRY66,15,1.0
2621,1489AMCL206,15,1.0
15648,871ATS8D1,15,1.0
415983,889MSFX9AE5,45,1.0
2478,141AAS9B,15,1.0
54863,1489M1D070,15,1.0
130131,1489AACL112,22,1.0
2748,1492A1B1H,15,1.0
2740,149215E,15,1.0
44992,1411180RL151,15,1.0
130108,1489A1C005,34,1.0
130130,1489AACL106,22,1.0
42132,141ACBCF1H,28,1.0
141136,1SFA619100R1112,11,1.0
12067,700PMCKIT,15,1.0
12694,800F2PM,60,1.0
13182,800FPP0,15,1.0
61128,889DF4NE30,45,1.0
16442,898N43PBN4KT,15,1.0
4152,1585JM8PBJM5,53,1.0
48929,1492P2QRE,15,1.0
564538,RDX-80-100-277-5K-T1-H2-CG-GRY-PDCG,11,1.0
220715,AFK1210SS,27,1.0
60172,HBL420MI7W,11,1.0
484782,1TQY319432A1030,11,1.0
11780,700HA32Z1,15,1.0
9256,440EA17107,15,1.0
59318,889DF4UEDM1,45,1.0
8755,4043030051,37,1.0
405314,1585DM4UBDM18,53,1.0
7998,284GFVD6P0D25RRGCBGDB1EMI,69,1.0
7999,284GFVD6P0S25RRGCBGDB1EMI,69,1.0
153510,3018942,56,1.0
34312,PDCB2020,11,1.0
7334,22DB5P0N104,173,1.0
3277,1492M5X10H3140,23,1.0
447907,1SKA122142C6508,11,1.0
3212,1492L2QBL,15,1.0
3262,1492LG4,88,1.0
3264,1492LM3,15,1.0
564542,HBL-G6-M2-L28-850MV-DASD-CA,11,1.0
564511,AAA265,11,1.0
3278,1492M5X10H4150,23,1.0
3283,1492M5X10H91100,23,1.0
564540,HBL-G2-L27-850MV-DADO-CA,11,1.0
388438,7ML5110-1ED07-4AK1,42,1.0
398551,ESTUDIO/INSTALACIONES,11,1.0
402813,F1U77B2BDFNVGN,11,1.0
421172,88507B,21,1.0
421662,M7C-1900-422,27,1.0
404267,8108245,11,1.0
436893,8660003,11,1.0
425946,7859000,11,1.0
425947,7859020,11,1.0
404269,8640034,11,1.0
225616,C485G403FI,11,1.0
3288,1492M5X12HU110,61,1.0
3287,1492M5X12H2130,32,1.0
3285,1492M5X12H110,39,1.0
132444,1492M6X12H150,15,1.0
39672,TMF02LT,11,1.0
3309,1492M7X12HL1,40,1.0
166802,442GMABLURMC04,73,1.0
3470,1492SPM1B300,15,1.0
133778,1492SPM3C150N,15,1.0
3450,1492SP3,15,1.0
3474,1492SPM1B400,15,1.0
133681,1492SP2B050,34,1.0
133700,1492SP3C130,34,1.0
69201,1492W4TWOR,55,1.0
3566,1492SPM2D070,15,1.0
57880,PLX51PBS,11,1.0
14380,800ZGL2Q5,78,1.0
444849,1SFA619100R1141,11,1.0
433726,9324M-RSL500T21 - CHAMBERLAIN,11,1.0
12701,800F34WE178,15,1.0
12702,800F34WE186,15,1.0
812,100C30EJ10,26,1.0
13902,800TFXTQH2RA1,14,1.0
397799,EVC003,11,1.0
191427,800MRN50,15,1.0
44215,800MRQAL24GA2K,67,1.0
20103,M210-BATTERY,11,1.0
134243,1494VDN100,42,1.0
14879,836PD2NFGC80PAD4,52,1.0
26805,FO-FLUKE805FC,11,1.0
211176,889DR4AB10,45,1.0
31041,LIB12BLK,14,1.0
564543,BOTONERA-VT4724,11,1.0
31551,M21-375-499,11,1.0
444843,1SFA619403R5021,11,1.0
31169,LP-CC-6,16,1.0
429777,C2 CABLE,11,1.0
428991,INC-2800S121FMN1S,11,1.0
31253,LPJ-5SP,11,1.0
31222,LPJ-175SPI,11,1.0
453809,PLS ISA_Confecciones de Juarez_342206,11,1.0
1528,1119624,56,1.0
128953,140MPA3EC25,15,1.0
10298,4510053,11,100.0
1203,10190000,11,10.0
29631,JM60100-3CR,11,1.0
1205,10191000,11,10.0
160313,440TAKEYE10VH,40,1.0
4040,1585C4TBS300,103,1.0
139196,193ESMVIG60AE3T,15,1.0
53260,193KB63,15,1.0
51763,1585DM4TBDM15,53,1.0
52940,1585JM4TBJM30,15,1.0
4161,1585JM8TBJM1M8,53,1.0
4164,1585JM8TBJM20,15,1.0
4165,1585JM8TBJM2M5,15,1.0
54899,1606XLS480F3,15,1.0
48277,1747C10-ARCHIVE,36,1.0
4474,1734IV2,15,1.0
137615,1734RTB3S,15,1.0
4562,1746OA16,55,1.0
4546,1746IB16,57,1.0
4563,1746OA8,57,1.0
67492,1732EIB16M12SOEDR,40,1.0
64984,1734IR2K,15,1.0
10005,440TMRKSE11MD,40,1.0
4886,1769L36ERMS,44,1.0
4780,1762L24BXB,36,1.0
4778,1762L24BWA,195,1.0
4880,1769L32E,195,1.0
4901,1769OV16,15,1.0
4649,1756IB32K,15,1.0
4666,1756IV16,15,1.0
4797,1762OX6I,15,1.0
4970,1783EMS04T,55,1.0
5022,1784CP14,83,1.0
4999,1783SFP1GEXE,31,1.0
5019,1783ZMS24TA,83,1.0
50610,1783ZMS8TA,83,1.0
138019,1794OV16,15,1.0
453826,A162008LP-10037870-1-JOB-DX307,11,1.0
5188,190EAND2CB40C,24,1.0
5202,190SAND2CB40S,24,1.0
5191,190EKMND2CB25S,24,1.0
9895,440TAKEYS100J,52,1.0
32630,MPLA4530KMJ72AA,45,1.0
5292,193EEBB,31,1.0
139078,1931EEBB,15,1.0
5206,190SCND1CC16C,24,1.0
33014,N170216G010,28,1.0
57985,889MF12AH5,15,1.0
306206,OT40F3,11,1.0
350497,RB1414,11,1.0
11785,700HA33A1,14,1.0
33852,OT315E03P,11,1.0
54037,1SCA105076R1001,11,10.0
305921,1SCA105297R1001,11,1.0
306211,OT63FT3,11,1.0
33858,OT80FT3,11,10.0
33867,OTB800/6,11,1.0
112373,20750PBUS,31,1.0
448323,INC_MPLB330PMJ74AA,11,1.0
453828,9518MHSTT11 - ORDI,11,1.0
447093,9701MVWSTNMRT11-LLAMARADA,11,1.0
447125,INC-9398CTKITLEG - ADAPTIVE,11,1.0
447124,INC-9398NTKITT32- ADAPTIVE,11,1.0
21997,CLAMP112GE,11,1.0
423839,M6-17-417,27,1.0
397401,AR-4.5 2A,11,1.0
401874,PMLN7238,11,1.0
401877,PF001884A01,11,1.0
453813,CAB-VID-DVI-HDMI-MM-06F,11,1.0
422820,M6-17-423,22,1.0
423840,M6-19-417,27,1.0
404564,6ES71346JD000CA1,11,1.0
422961,440TMSALE10VE,40,1.0
453832,800FAF2,15,10.0
55517,194ECA40EP11,31,1.0
139481,194EDA32EP11,39,1.0
56291,194EE16PD10,15,1.0
6033,1SDA074150R1,11,1.0
70764,2090DAIOD5001,41,1.0
11183,599TC4N,199,1.0
6309,2080LC3048QWB,57,1.0
129100,1411608322,15,1.0
5728,198EAYTJ2,15,1.0
453830,9518MHSTRT31 - ORDI,11,1.0
9344,440FM2025CYNN,66,1.0
46422,440FT2036,31,1.0
51933,440FT3015,31,1.0
131886,1492IFM40FFS1202,32,1.0
407635,440TAKEYE10GO,40,1.0
160214,440TAKEYE10NJ,40,1.0
14540,802TALPJ9,41,1.0
6598,2090UXNFBMPS04,15,1.0
6755,20AC3P5A0AYNANC0,45,1.0
6696,2097F5,15,1.0
306252,OTPS40FPN1,11,1.0
229511,CM557460,11,1.0
421562,9701MVWCLIRT11 - ORDI,11,1.0
52190,802TDTPD,30,1.0
53304,20BD125A3ANNANC0,18,1.0
6858,20BD8P0A0AYNANA0,124,1.0
4436,1732EIT4IM12R,58,1.0
432878,194EFA40EXPEP116,40,1.0
14307,800TX504,15,1.0
220880,AGC5R,11,1.0
9279,440ELL5SE5,15,1.0
9474,440KE33075,15,1.0
10104,440TMSBLE11AA,39,1.0
407997,6300TBBB2DAABNNNNN1S,15,1.0
12897,800FMLMM47E3,15,1.0
13855,800TFXQ10RD1,40,1.0
3375,1492PD3287,139,1.0
3491,1492SPM1C100,15,1.0
9432,440GTZS21UPRH,15,1.0
2611,1485RP2R5D5,34,1.0
14565,802TD,15,1.0
454699,9398NTKITT11-Alprema,11,1.0
16427,898D418UDM2,97,1.0
359619,SKG9FAN2F1,45,1.0
8965,42EFD2MPAKF4,16,1.0
2718,1489M3D050,11,1.0
3552,1492SPM2C150,15,1.0
3604,1492SPM3C300,15,1.0
3896,150C25NBR,15,1.0
136588,1585JM4HBJM5,15,1.0
6534,2090CSBM1DE14AF15,15,1.0
62309,TK124A,11,25.0
69995,20F11ND5P0JA0NNNNN,15,1.0
60699,1585JM8HBJM3X,53,1.0
444886,1SAZ421201R1005,11,1.0
13561,800MRQBL10RA,15,1.0
191510,800MRPB16AA,25,1.0
7133,2198H040ADPIN,15,1.0
195211,800TFXMQH2GA1,15,1.0
180811,800F11WE222,61,1.0
454700,9701MVWSTNMRT11 - EES-1,11,1.0
12647,800F12BE100,20,1.0
9500,440KT11204,30,1.0
9553,440NG02008,15,1.0
59827,1931EEEB,15,1.0
44009,800FDP5N3,15,1.0
13765,800TE24M6A,15,1.0
15120,854JB24SA3,15,1.0
15844,872CA2N12R3,15,1.0
32665,MPLB330PMK72AA,15,1.0
3217,1492L2W,15,1.0
413616,1931EEQH,15,1.0
422950,440TMSALE10MH,40,1.0
8719,400DP30NA2,133,1.0
16182,889DF4BC10,15,1.0
149021,22AD6P0F104,15,1.0
379037,VPLB0633MPJ14AA,30,1.0
43197,22BD010C104,123,1.0
149057,22BD010F104,122,1.0
246891,E2098DSDHV100SE/B,11,1.0
454701,9324MRLDT21 - EES-1,11,1.0
7362,22FD1P5N103,15,1.0
7580,25BE012N104,15,1.0
7592,25CD010N104,83,1.0
7615,25CORERFC,89,1.0
7618,25EMC1FA,15,1.0
7740,2711PB7C4A8,77,1.0
7743,2711PCB4C20D8,279,1.0
7785,2711PRGT6,29,1.0
151125,280M24FM1,15,1.0
420145,6300M215ACPMFDN1S,76,1.0
5103,1794OE12,15,1.0
412041,843ESIP4BA1,53,1.0
151134,280MTR22M3,15,1.0
117166,100S0,47,1.0
15702,871PB20N40N3,15,1.0
7810,2711PT10C4A8,77,1.0
440640,HW15PN97-E24-A-AAM,11,1.0
64827,284EFVD7P6Z25RRN3SB,72,1.0
398611,VPLB0752FPK14AS,45,1.0
7796,2711PRP9D,21,1.0
5596,194LHE4I175I,52,1.0
7817,2711PT12C4D8K,77,1.0
7827,2711PT15C22A9P,21,1.0
16369,889RF6ECA5,21,1.0
9043,42GRU9002QD,15,1.0
428741,440RATP4,91,1.0
13968,800TJ17A,15,1.0
14593,802TW16,15,1.0
8944,42DRU5200,24,1.0
15783,871TMDH8CP18D4,28,1.0
453837,1027307,11,1.0
156431,42EFS1RFAG4,39,1.0
145942,20DD011A0EYNANANE,50,1.0
9011,42GRL9040,30,1.0
9071,42GTU9002QD,15,1.0
41255,W48,15,1.0
183814,800FMMM65,15,1.0
13362,800HFRXTQH2RA1,15,1.0
209733,879DF5ACDM1,45,1.0
454704,9324MRSL500T41 - EES-1,11,1.0
9660,440PCHLS11B,15,1.0
70031,42SRP6022QD,69,1.0
448803,ABPMA_4983DC12005,11,1.0
485448,1TQY322432A1030,11,1.0
448262,1TQQ032060X0000,11,1.0
158952,440FR1112,31,1.0
9744,440RM23092,15,1.0
359672,SKG9SCR1F6,33,1.0
130116,1489A1C300,34,2.0
15321,855HBCA10CDR4,44,1.0
56520,440TAKEYE10TA,31,1.0
129044,140UK3D3D35,27,1.0
162650,440TMKEXE11CACBCB,31,1.0
2486,141ACTU3,34,1.0
2064,140GG6C3D10,15,1.0
142805,2090CTFBMADDCFF30,48,1.0
7512,25AA4P8N104,15,1.0
131619,1492EBLS24,15,1.0
177524,700DCP000Z1,178,1.0
379125,VPLB1003CPK14AA,45,1.0
48166,440TMSALE10ER,60,1.0
12583,800BALC3,15,1.0
58327,1492EBP3QY,15,1.0
48927,1492EBP6,15,1.0
423126,440TMKEXE13IHJHJHJHJH,40,1.0
10405,45AST1JPB2F4,15,1.0
60960,45PVA1LEB3F4,178,1.0
2884,1492CJL82,15,1.0
146565,20F11ND011JA0NNNNN,15,1.0
4320,1609SBAT,105,1.0
2975,1492EBL2,15,1.0
153207,2CSM320000R1011,11,1.0
351195,RF2060,11,1.0
50134,1492EBPT3,15,1.0
46197,500AOD930,199,1.0
3129,1492J4OR,15,1.0
3399,1492PDME1141,139,1.0
3159,1492JD3G,15,1.0
136625,1585JM4UBJM0M6,53,1.0
3160,1492JD3OR,70,1.0
132027,1492L4OR,15,1.0
43123,1492LD4,15,1.0
132366,1492M5X5VU110,31,1.0
3305,1492M6X5H120,31,1.0
55191,ABPMA_1734IB8S,19,1.0
3310,1492M7X12HL2,40,1.0
48932,1492P6,15,1.0
19470,ATDR6,26,10.0
133655,1492SP1C005,22,2.0
19516,ATQR3/4,11,10.0
44861,1492M3X5V1100,52,1.0
58830,42CAP2KPBD4,67,1.0
69197,1492SP3C030,34,1.0
52093,1492SPM1C630,15,1.0
69199,1492SPM1D130,15,1.0
5047,1786XT,15,1.0
139137,193ECPM1,61,1.0
52639,194EAA16EP22,52,1.0
4316,1609EXBAT,15,1.0
30953,LDATS072010DBBNANQ0968,66,1.0
133708,1492SPM1B130,15,1.0
140189,194RHSG1,11,1.0
43546,199MSMA1,62,1.0
140484,199MSMV1,62,1.0
140279,194RR5,23,1.0
4444,1734485ASC,15,1.0
4482,1734OB4,15,1.0
4668,1756JMPR,15,1.0
20790,CAP-252,11,1.0
15705,871PBW15N40N3,15,1.0
187275,800HCAR9D1,31,1.0
5937,1SDA067394R1,11,1.0
46372,1SFL447001R1311,11,1.0
564588,HTV VIVE XR ELITE,11,1.0
130959,1492CAB050RTN18,60,1.0
564582,GFRTW20W,11,1.0
564585,HBL7230,11,1.0
43198,22BD6P0C104,15,1.0
7277,22AB1P5N104,173,1.0
140014,194LG2864N,52,1.0
383510,LV515PR,11,1.0
53367,700HC22A134,15,1.0
134441,1497BA11M143N,15,1.0
409502,PR2F3R3,11,1.0
448243,1TQQ021040X0100,11,1.0
23173,DP1N191415,11,1.0
387140,T100X000VPMBK,11,1.0
454714,9701MVWSTNMRT11 - EES-4,11,1.0
20602,CADIN1IG,11,1.0
10201,445L1030020003,35,1.0
225591,C484G143FI,11,1.0
225602,C484G253FI,11,1.0
225604,C484G53,11,1.0
407628,440TAKEYE10XN,15,1.0
136394,1585DM4UBDM8,53,1.0
55312,140GMEXT3,15,1.0
273129,1STQ001014A0000,11,1.0
448246,1TQQ021060X0000,11,1.0
25364,EWMW242425,11,1.0
23581,E45RUBKIT,35,1.0
18910,ALFSWD,15,1.0
454716,9701MVWSTNMT21 - EES,11,1.0
485706,1TQY324432A1031,11,1.0
447636,ABMCC_25562918/101,11,1.0
447637,ABMCC_25562918/102,11,1.0
447648,INC-193ESMVIG60AE3T,11,1.0
447613,ABPMA_25CA2P5N114,11,1.0
447632,DPQ_TB4633_1,11,1.0
454719,9701MVWSTNMT51 - EES-2,11,1.0
454720,9701MVWSTNMT51 - EES-3,11,1.0
